Video URL,Title,Description,Channel Title,Keyword Tags,YouTube Video Category,Topic Details,Video Published at,Video Duration,View Count,Comment Count,Captions Available,Caption Text,Location of Recording
https://www.youtube.com/watch?v=m3-aeYwe35I,Mere Baap Pehle Aap,"Janardhan Wishvanbhar Rane, a widower, has spent his life bringing up his two kids Chirag and Gaurav. Now when the two have grown up, Gaurav takes up his father's responsibility. They manage the household chores and their business as well. One day Gaurav meets his college friend Shikha Kapoor, who lives with her guardian Anuradha, who was Janardhan's first love. Gaurav and Shikha come to know about their past relationship. Now Gaurav wants his father to marry Anuradha.",YouTube Movies,,30,,2014-10-16T17:34:37Z,PT2H44M6S,0,0,true,,
https://www.youtube.com/watch?v=1qrAUbNV-DQ,Double Di Trouble,"Double Di Trouble, based on Comedy of Errors, Shakespeare's well-known play, takes a Desi avatar when father-son pair discover their mirror images in a different city. The riot of laughter begins when the people around this duplicate duo keep confusing between the two. The situation gets further confounded when the duo tries to put their own logic behind the new faces behaving like old pals. Hold your horses before you jump to conclusions. This is one of the morals of the film. For the rest, come and die with laughter and witness the legendary Dharmendra's first full-fledged foray in a Punjabi film alongside the reigning superstar, Gippy Grewal. (CBFC U DIL/1/103/2014-MUM)",YouTube Movies,,30,,2015-02-14T21:40:09Z,PT1H47M10S,0,0,true,,
https://www.youtube.com/watch?v=27MLIPr2Agg,Bombay March 12,"The movie follows the life of Mammootty, a municipality sweeper who is always under suspicion due to his brother-in-law (Unni Mukundan), who is branded as a terrorist and killed in an encounter by the Army in the Andhra Border. Mammootty and his wife Roma are summoned before law many times and are repeatedly questioned so as to frame them as supporters to terrorist acts. And on the very next day of the Coimbatore blasts, Mammootty is taken by the investigating officers, following his phone call to the blast site. The narrative moves on back and forth, peeling off layer by layer into the core text. Whether Mammootty comes out of this tangle or not is the rest of the movie.",YouTube Movies,,30,,2016-07-26T18:25:25Z,PT2H1M41S,0,0,true,,
https://www.youtube.com/watch?v=DfYJyN4BkZY,The Hunger Games: Mockingjay - Part 2,"One of the most celebrated movie series of all time comes to its thrilling conclusion in the last chapter of The Hunger Games. Jennifer Lawrence stars as Katniss Everdeen, who began her journey fighting to survive the brutal Hunger Games, and rose to lead the rebellion against Panem's tyrannical president (Donald Sutherland). Now, Katniss and a team of rebels from District 13 prepare for the final epic battle that will decide Panem's future.",YouTube Movies,,30,,2016-02-24T21:39:54Z,PT2H15M15S,0,0,true,,
https://www.youtube.com/watch?v=XhuJD-oszqk,Killing Veerappan,"A master strategist is appointed following Veerappan's unabashed spate of crimes and s. The official puts in place Operation Cocoon, which involves setting up a network of spies and informers.",YouTube Movies,,30,,2017-02-28T14:46:42Z,PT2H21M43S,0,0,true,,
https://www.youtube.com/watch?v=BQe6pxutESA,The Secret Life of Walter Mitty,"A moment comes when you stop dreaming, start living and discover your destiny. For day dreamer Walter Mitty, that time is now. When his job, along with that of his coworker (Kristen Wiig) are threatened, Walter takes action and embarks on an incredible journey. Ben Stiller directs and co-stars in this inspiring story about an ordinary man who leaps into the extraordinary adventure that is life.",YouTube Movies,,30,,2014-06-13T00:09:20Z,PT1H54M33S,0,0,true,,
https://www.youtube.com/watch?v=lbsodhlLs_A,Ithu Pathiramanal,"Unni Mukundan has had a troubled childhood, what with being witness to his mother (Shalu Menon) being molested and his dad (Jayasurya) being stabbed by Pradeep Rawat. Years later, Unni Mukundan awaits Pradeep Rawat to emerge from prison to wreak vengeance on the man who had wrecked his family. Remya Nambeesan (Pradeep’s daughter) falls in love with Unni Mukundan. Whether Unni Mukundan was able to seek revenge or not is the rest of the narration.",YouTube Movies,,30,,2016-03-26T17:06:13Z,PT1H53M28S,0,0,true,,
https://www.youtube.com/watch?v=KXxgqm1_trE,Saadey CM Saab,"Saadey CM Saab is a twisted emotional political entertainer. Yudhveer, a strong CM contender, is challenged by his own party member Damanjit, the nephew of the acting CM of Punjab. The film revolves around his childhood friends, Dimpy and Inder, who help him reach his destiny against all odds. (CBFC UA DIL/2/111/2016-MUM)",YouTube Movies,,30,,2016-11-04T09:29:13Z,PT2H11M8S,0,0,true,,
https://www.youtube.com/watch?v=Bbij7od0PBw,Happy Durbar,The movie starts with a girl running away from home to join her lover. Mukesh and Suraj Venjaramoodu being detectives are assigned to investigate and trace the girl. They probe seriously and their findings lead them to a group of terrorists. How the duo finds the missing girl and nabs the culprits is the rest of the narration.,YouTube Movies,,30,,2016-06-01T23:45:03Z,PT1H51M26S,0,0,true,,
https://www.youtube.com/watch?v=VxOvaKNfnVg,Kaminey,"Guddu and Charlie are brothers, born and raised in Dharavi, the world's largest slum dwelling in the heart of the megalopolis, Mumbai. They also happen to be identical twins, in early twenties, hoping to leave the squalor behind and move into a life of prosperity and dignity. But the similarity ends here. Guddu works as a trainee in a small NGO firm in the city. He hopes to climb up to the top of the corporate ladder. He wants to be a bona fide member of the burgeoning Indian middle class. His career has only just begun though and the road to bourgeoisie is both long and arduous. Yet Guddu is at it. He is honest, diligent and careful. Especially careful. Charlie makes a living hedging bets at the race course. He moves around the plush hordes of the rich and famous at the races. For him this is just a way to make quick money and he dreams of becoming a legitimate bookie one day. Charlie is street smart, wily and brave. And only for himself. The brothers don't like each other. They believe they have nothing in common, not even their speech defect. While Guddu stammers, especially when he is nervous, Charlie has a lisp. The brothers have built their lives so that their paths don't ever cross. They believe it's only a question of time before they are out of each other's sight forever. All that is about to change. In one day. A day of reckoning. An unusual day; just right for the unusual events that unfold in its course. Charlie is having a bad day at the office. He has practically bet everything he possesses on a coveted derby race. But at the last minute, he is double crossed as the race is fixed in their opponent's favour. He hunts down the jockey and plans to get even when the rival goons burst in. In the ensuing melee, Charlie and friends take off with a getaway car. Not knowing that the car belongs to a ruthless pair of cops, LOBO and LELE, who run drugs for the beach lord, Tashi. Soon enough, Charlie discovers a stash of coke in the boot of the car. All hell now breaks loose as the cops and the drug mafia gets after his case. Charlie has to survive. And by his wits alone. Guddu is performing a street theatre act when his newfound girlfriend, Sweety BHOPE appears on the scene, distraught and announces that she is pregnant. Guddu is shocked at first but realizes quickly that there is no real problem. They can get married right away! They can't. There is a real problem. Sweety reveals her secret; her brother is Sunil 'chopper' Bhope. A Gangster with political ambitions. A ridiculously dangerous man. And he already knows. Sweety informs Guddu that as they speak, her brother's men are out for his blood. The story unfolds as the day progresses. Intercut between the parallel stories of the brothers as they run to protect themselves, their dreams and their love. Until a point where it converges and the brothers meet to realize that they only have each other. It is only through trust in each other that they can get out of the mess that they haven't created. They uncover a deadly political-police-underworld nexus. They discover virtues within themselves they thought didn't exist. And most important of all, they find each other.",YouTube Movies,,30,,2013-11-02T07:35:41Z,PT2H5M39S,0,0,true,,
https://www.youtube.com/watch?v=Ef3fv0GdNj8,Cocktail,"Anoop Menon, is a perfect family man and a top architect of a construction firm, famous for skyscrapers. With a beautiful wife Samvritha Sunil and a lovely daughter, he lives a wonderful life that is often envied by others and expects to be promoted in his job soon. When Anoop's boss  invites him to spend the special day with him, he hires a nanny to take care of his daughter, as his wife Samvritha Sunil needs to go for a party the very same day. Things go out of control when Jayasurya holds them captive and make them do weird things. But towards late night, the couple is also made to realise the biggest truths behind their perfect life.",YouTube Movies,,30,,2016-04-05T23:18:57Z,PT1H46M18S,0,0,true,,
https://www.youtube.com/watch?v=MfRZBywjoHI,Meet Joe Black,Brad Pitt and Anthony Hopkins give stellar performances in this film about a powerful man who receives a visit from Death and agrees to serve as his earthly guide in exchange for more time. CBFC Rating U/A. Certificate Number CFL/3/6/1999-MUM,YouTube Movies,,30,,2013-07-03T10:56:45Z,PT3H28S,0,0,true,,
https://www.youtube.com/watch?v=gA47OLLEwDo,Anaamika,"An NRI Anamika (Nayanthara) comes to Hyderabad in search of her husband Ajay Sasthri (Harshavardhan Rane), who has gone missing. She lodges a police complaint in a station which is the nearest to the hotel where he was staying. A sympathetic cop (Vaibhav) tries to help her, while his superior cop who seems to know the truth is lusting after her. Meanwhile, she stirs the state administration with her resolve to find her missing husband and is thwarted by a cunning state minister (Naresh) and the intelligence chief (Pasupathy). Does Anamika fulfill her mission? CBFC U/A (DIL/2/30/2014-HYD)",YouTube Movies,,30,,2016-09-22T14:00:01Z,PT2H4M48S,0,10,true,,
https://www.youtube.com/watch?v=cX5CRvcC9Z4,Teraa Surroor,Tara Wadia a singer and girlfriend of a gangster Raghu  lives with her mother. She goes to Dublin where she gets detained after being caught with drugs.Tara calls Raghu for help now Raghu must help her and find Anirudh Brahman the stranger who met Tara on Facebook and invited her to Ireland.,YouTube Movies,,30,,2016-10-19T11:35:54Z,PT1H39M48S,0,0,true,,
https://www.youtube.com/watch?v=V1fex88wkNk,Yakshiyum Njanum,"Yakshiyum Njanum starts with Minister Madhavan (Spadikam George) arriving along with his son Ranjith (Jubin) to consult astrologer Narayanji (Thilakan) regarding the bad omens that have been plaguing his estate. The minister is scared that these omens will cause an evil impact even on his ministership. The minister has several secrets to hide, the most prominent one among which is that he has provided shelter to a  young man who is the chief accused in a murder case. Shyam, (Gautham) is a notorious goon for whom a man hunt has been launched by the local police. Meghna Raj plays the beautiful ghost in the film, who falls in love with Shyam.",YouTube Movies,,30,,2016-04-27T11:35:44Z,PT2H20M19S,0,0,true,,
https://www.youtube.com/watch?v=FR5VP_9jL1U,Qaidi Band,"7 Prisoners. 1 Band. Music Will Set Them Free. 
A riveting tale of undertrials who come together to form a band in jail and their music becomes their only hope for freedom.
(CBFC UA DIL/2/93/2017-MUM)",YouTube Movies,,30,,2017-09-18T10:36:54Z,PT1H59M47S,0,0,true,,
https://www.youtube.com/watch?v=B-t_6R0UemY,Nee Enge En Anbe,"An NRI Anamika (Nayanthara) comes to Hyderabad in search of her husband Ajay Sasthri (Harshavardhan Rane), who has gone missing. She lodges a police complaint in a station which is the nearest to the hotel where he was staying. A sympathetic cop (Vaibhav) tries to help her, while his superior cop who seems to know the truth is lusting after her. Meanwhile, she stirs the state administration with her resolve to find her missing husband and is thwarted by a cunning state minister (Naresh) and the intelligence chief (Pasupathy). Does Anamika fulfill her mission? CBFC U/A (DIL/2/97/2014-CHE)",YouTube Movies,,30,,2016-11-07T11:06:57Z,PT2H17M29S,0,15,true,,
https://www.youtube.com/watch?v=A7NErOvHxqM,Bhaag johnny,"Bhaag Johnny is a Bollywood thriller film.Directed by Shivam Nair, and produced by Bhushan Kumar, Krishan Kumar, Vikram Bhatt and co-produced by Ajay Kapoor.The film stars Kunal Khemu, Zoa Morani and debutant Mandana Karimi.",YouTube Movies,,30,,2015-10-28T16:24:59Z,PT1H52M44S,0,0,true,,
https://www.youtube.com/watch?v=bKhr5EQmBCE,"I, Robot","In the year 2035, technology and robots are a trusted part of everyday life, but not for robo-phobic police detective Del Spooner (Will Smith).  While investigating the apparent suicide of a renowned robot designer, detective Spooner teams with robo-psychologist Dr. Susan Calvin (Bridget Moynahan) and a prototype robot with human emotions to thwart a worldwide revolution designed to overthrow human rule.",YouTube Movies,,30,,2013-02-14T02:57:10Z,PT1H54M44S,0,0,true,,
https://www.youtube.com/watch?v=Q82cJcSjZok,Ready,"Chandu (Ram), an engineering student, falls in love with Pooja (Genelia), an NRI who comes to visit her uncles in Rayalaseema. A mistaken identity makes Chandu kidnap Pooja who is about to get married. The rest of the story is all about how Chandu sends Pooja back to her place and how he marries her by convincing elders.",YouTube Movies,,30,,2015-11-09T22:50:48Z,PT2H45M32S,0,0,true,,
https://www.youtube.com/watch?v=NHeSofwUtdM,I am Kalam,"Chhotu is an intelligent boy about 12 years of age from Rajasthan. Born into poverty, he is pawned off by his mother to work at a roadside food stall under the somewhat kind owner, Bhati. The mother says repeatedly ""School is not in our destiny"". Once, he sees the then President of India, Dr A.P.J Abdul Kalam's address on television. He learns that Kalam was a poor boy like him, who sold newspapers. Inspired by a message from President Kalam, that anyone can change his or her destiny by education Chhotu starts studying on his own whenever possible. The movie is about how there is no such destiny and such supposed destinies can be changed by one's own hard work.",YouTube Movies,,30,,2014-07-08T20:17:06Z,PT1H27M45S,0,0,true,,
https://www.youtube.com/watch?v=e8VNLCl_ptA,Bhaiyya My Brother,Allu Arjun (as Sathya) is left fighting for his life after Rahul Dev and gang kill his girlfriend (Kajal Aggarwal). Sathya is saved by a miraculous face transplant surgery and he returns to take his revenge. The face belongs to a guy called Charan (Ram Charan) and his past catches up with Sathya. How the new Sathya (Ram Charan) deals with both the enemies of Sathya and Charan is the rest of this action packed movie.,YouTube Movies,,30,,2015-08-11T03:36:35Z,PT2H33M15S,0,0,true,,
https://www.youtube.com/watch?v=oh7IvSMz4IY,Sweetiee Weds NRI,"Sweetie Desai is a happy go lucky Gujarati girl of around 22 years, born to a wealthy businessman of Vadodara. Her father is a jolly good person with only one ambition - to get his daughter married to an NRI from England. The reason being he was deported from the UK many years back and hence wants to see his daughter settled in the UK. He fixes up her marriage with a family friend's son, only to find out that he has eloped with a white girl! Disheartened, he now wants to find a match for her anyhow and hence takes the help of marriage portals. The daughter is in love with a local boy who is in his final year of Mass Com but not an NRI. She gives up all hope on the guy and is ready to marry whichever boy the father chooses for her. But will Sweetie marry the boy of her father's choice? Or will her true love come back and win her back? Will the father be ok with the original groom? And most importantly, what about his condition of an NRI son-in-law? CBFC U/A (DIL/2/23/2017-MUM)",YouTube Movies,,30,,2017-11-24T13:01:00Z,PT1H56M27S,0,140,true,,
https://www.youtube.com/watch?v=EpPFlhJ4EMg,Bangkok Summer,"The movie is about an adopted son, Rahul coming to Bangkok in search of his brother Unni Mukundan. After much search with the help of nurse cum tourist guide Maria, Rahul is able to find Unni Mukundan, but in a fragile stage heavily thrashed by the leading mafia dons of city. Back to health after a short time, Unni Mukundan tells his trails in Bangkok and his efforts to save the girl (Richa Panai) from the hands of the mafia, who has already killed her brother. Rahul now make schemes to fight the mafia at their den and to get back the girl for the sake of his brother. The twists and turns that follow is the nutshell of the story.",YouTube Movies,,30,,2017-02-17T22:55:58Z,PT2H17M12S,0,0,true,,
https://www.youtube.com/watch?v=79RDJjUciIA,Sarkar Colony,"Mukesh is a government employee so is his wife (Devayani) but she happens to be a senior of Mukesh. Taking that as the advantage, Mukesh keeps skipping his job and is busy concentrating on a Multi Level Marketing (MLM) scheme run by Jagathy Sreekumar. In no time, all the members of the colony join the scheme under various branches. Things backfire and the owners of the MLM scheme disappear. Mukesh falls in serious trouble. However, he doesn't give up and sets up a kindergarten school just to prove himself to his wife. Even that also doesn't work. What happens from there forms the rest of the story.",YouTube Movies,,30,,2016-05-03T23:34:19Z,PT2H9M52S,0,0,true,,
https://www.youtube.com/watch?v=TyvoDBTquKA,Guddu Rangeela,"Rangeela (Arshad Warsi) and Guddu (Amit Sadh) are from North India they both are cousins. They play orchestra. But they want to make money from any way. One day the information provided to local gangsters about the richest families in town, has fetched them an easy and safe way to subsist without getting their hands dirty in the bargain. So they kidnap Baby (Aditi Rao Hydari). They were supposed to get 10 lakh as kidnapping amount. After kidnapping her they have to face a lot of problem. But suddenly Billu Pahalwan (Ronit Roy) comes in action. He is a politician and he changes the game of Guddu Rangeela. Then story takes an interesting twist. (CBFC UA DIL/2/106/2015-MUM)",YouTube Movies,,30,,2016-03-25T23:11:35Z,PT2H2M1S,0,0,true,,
https://www.youtube.com/watch?v=93NMGKCqUUU,Kanchu,"Gautham (Suriya) is a restaurant owner. He dislikes the idea of young couples flirting with each other in the name of ""love"". Unfortunately, Kannan's(Nandha) marriage is arranged with his cousin Sandhya (Trisha Krishnan). She even says that her dream is to marry someone like Surya. So, Surya's disbelief in love fades out after meeting Trisha. He falls in love with her but the story takes an interesting turn. Watch the full movie to find out.",YouTube Movies,,30,,2016-02-18T16:47:46Z,PT2H20M13S,0,0,true,,
https://www.youtube.com/watch?v=Fvkwu9sDN0o,Raghavendra,"Raghava (Prabhas) is a warm-blooded and restless youth who cannot tolerate injustice that is being done in the society. In the process, he picks up fight with local don Ankineedu (Anandaraj). Ankineedu stabs Shirisha (Anshu) - the ladylove of Raghava - to . He also issues an ultimatum to Raghava's parents to leave the city in few hours. The vexed parents ask Raghava to accompany them only if he agrees to listen to their words. They take Raghava to Mantralayam, a relatives' place and make him become a devotee of Raghavendra Swami. This entire episode comes as flashback. Raghava has a pretty sister-in-law called Maha Lakshmi (Shweta Agarwal) in Mantralayam. Raghava becomes a saint-like-man and does not even respond when some goons humiliate Maha Lakshmi. He does not bother to retaliate even when goons strip Maha Lakshmi off of her cloths in public. The parents of Raghava - who forcibly restricted the helping nature of Raghava - ask Raghava to get rid of his maala and go back to society to serve people. The rest of the story is about how Raghava retaliates and puts an end to the lives of villain gang.",YouTube Movies,,30,,2015-11-28T15:37:23Z,PT2H36M59S,0,0,true,,
https://www.youtube.com/watch?v=xXM8FnOtSRg,Orphan,"The tragic loss of their unborn child has devastated Kate (Vera Farmiga) and John (Peter Sarsgaard), taking a toll on both their marriage and Kate's fragile psyche as she is plagued by nightmares and haunted by demons from her past. Struggling to regain some semblance of normalcy in their lives, the couple decides to adopt another child. At the local orphanage, both John and Kate find themselves strangely drawn to a young girl named Esther (Isabelle Fuhrman)...but Esther is not what she appears to be and, concerned for the safety of her family, Kate tries to get John and others to see past Esther's sweet facade. But her warnings go unheeded until it may be too late...for everyone.",YouTube Movies,,30,,2017-05-24T23:13:14Z,PT2H2M53S,0,56,true,,
https://www.youtube.com/watch?v=dSBtY9Ca2Eg,Ye Maaya Chesave,"Karthik finishes engineering school and aspires to become a filmmaker. His friend Krishna takes him to director Puri Jagannath and pleads with him to take him as his assistant. Meanwhile, Karthik accidentally meets his landlord's daughter Jessie and falls for her at first sight. Despite being younger than her, Karthik expresses his wish to love her. Her father Joseph will not accept his daughter to marry a Hindu. Jessie is torn between Karthik and her family. Will Karthik win his lady love, and will he fulfill his dream of becoming a filmmaker?",YouTube Movies,,30,,2015-06-23T22:06:18Z,PT2H35M17S,0,0,true,,
https://www.youtube.com/watch?v=hnRASCy1mXU,Seethamma Vakitlo Sirimalle Chettu,"There is a beautiful family in Relangi village. Father is a good samaritan with beautiful outlook towards life. Mother is the one who takes all the pains with a pinch of salt and spreads love. There is a bamma (granny). Then there is Peddodu (Venkatesh) and Chinnodu (Mahesh Babu) - both of them are graduates and unemployed. Peddodu is a straightforward guy with a high temperament. He has an attitude problem. Chinnodu is a playful guy who can resolve any issue, but for convincing his brother. Seeta (Anjali) lives in the family and she is the sister-in-law (maradalu) of Peddodu. There is another family in Vijayawada that is related to Relangi family. The family head (Rao Ramesh) is a practical guy and a millionnaire. There is a conflict between Peddodu and Vijayawada family. The rest of the story is all about how the father of the family makes his kids understand the value of spreading love in life and how Vijayawada family head realizes the greatness of the man.",YouTube Movies,,30,,2015-06-03T21:12:31Z,PT2H38M44S,0,0,true,,
https://www.youtube.com/watch?v=SY3cNY8cUD8,Dohchay,Chandu (Naga Chaitanya) is a smart thief who enters that profession out of compulsion as his father is in jail and he needs to pay for education of his sister. He falls in love with Meera (Kriti Sanon) - a medical student. Manikyam (Posani Krishna Murali) is a big thief whose expertise lies in bank heists. Rest of the story is all about how Chandu is connected to Manikyam.,YouTube Movies,,30,,2015-10-16T18:08:06Z,PT2H16M46S,0,0,true,,
https://www.youtube.com/watch?v=u7uLh5xcw3M,Crimson Tide,"In the midst of a global crisis, the USS Alabama receives an unconfirmed order to launch its nuclear missiles -- signaling the start of Word War III. The tension quickly rises as the sub's respected commander (Gene Hackman) and his brilliant executive officer (Denzel Washington) clash over the validity of their orders ... battling each other for control of the sub. As this epic struggle rages under the sea, CRIMSON TIDE brings motion picture excitement to a new level -- and you to the edge of your seat. Cert. No. VFL/1/131/2006-Mum",YouTube Movies,,30,,2013-08-07T01:07:19Z,PT1H55M48S,0,0,true,,
https://www.youtube.com/watch?v=mMsC-Mt6bHU,Time Machine,"Chetan (17) bothered by pimples and an anxious mother, dreams about making a time machine one day. He falls in love with an imaginative new girl in his class, Mishthi, who becomes the centre point of his existence. Mishthi whose parents are divorced, makes him promise that if they are ever together he can never leave her. Their life is perfect. However, one day, Chetan's 50 year old version appears suddenly in his room. The older Chetan has invented the time machine in his time and has returned to eat home food and divest his younger version of his romantic notions about life, leaving young Chetan confused and bitter-sweet about his future. CBFC U/A (VIS/2/1061/2016-MUM)",YouTube Movies,,30,,2016-11-19T13:00:01Z,PT39M15S,0,5,true,,
https://www.youtube.com/watch?v=fD9KKavtWJA,Theevram,"The story of a music composer (Dulquer Salmaan), who was in search of a chance to compose music in films, but due to the murder of his wife (Shikha Nair) his life changes drastically. He then plans to take revenge on those who took his wife's life. How he fares in his mission is the rest of the narration. (CBFC U DIL/1/34/2012/THI)",YouTube Movies,,30,,2015-05-21T13:00:32Z,PT2H10M59S,0,0,true,,
https://www.youtube.com/watch?v=YUK8YYSW9TM,Kushi,"The movie is about how two people living hundreds of miles apart are destined to meet each other. It starts off with the birth of Siddhu (Pavan Kalyan) and Madhu (Bhoomika) in Kolkata and Kaikalur, respectively. Both of them join Nizam College in Hyderabad. Thanks to young lovers Babu (Sivaji) and Shanti who happen to be their friends, Siddhu and Madhu are introduced to each other, and they become the best of friends. Shanti's father opposes the love of Balu and Shanti. In the process of making their love success Sidhu and Madhu realise to be in love with each other. Rest of the story says how both the love couples get along.",YouTube Movies,,30,,2015-11-10T16:52:20Z,PT2H49M41S,0,0,true,,
https://www.youtube.com/watch?v=qLhHCzU159Y,Side Effects,A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.(CBFC/DFL/3/42/2013-MUM),YouTube Movies,,30,,2017-07-20T01:52:21Z,PT1H40M14S,0,0,true,,
https://www.youtube.com/watch?v=sqv3miEcGZI,Pilla Rakshasi,Ananya(Sara Arjun) is a 4th standard girl who likes playing long jump which is also her father’s favorite sport. She keeps a personal goal of winning a gold medal in her school competition but unfortunately gets disqualified because of her physical director. A disappointed Anaya decides to take revenge on her P.D and hires a rowdy to beat him up. Why did the P.D disqualify Ananya? What are the issues between them? and what did the rowdy do to the P.D? That forms the rest of story.,YouTube Movies,,30,,2017-06-21T21:01:44Z,PT2H7M13S,0,0,true,,
https://www.youtube.com/watch?v=K2nFNrfEBOI,The Head Hunter,"The Film is about an old tribal man from a forgotten tribe of India. He belongs to the North Eastern tribe of India called the `Wancho tribe,’ dreaded for their practice of headhunting. When the government decides to develop the Old man’s forest, he resists. A young official, who belongs to the same tribe as the Old man and also speaks his language, befriends him and tricks him to spend a few days in the city. When the old man finally comes back, everything has changed forever.(CBFC/DIL/1/120/2015-MUM)",YouTube Movies,,30,,2017-01-06T18:54:29Z,PT1H48M2S,0,0,true,,
https://www.youtube.com/watch?v=v89QoKgrVyc,The Master,A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by The Cause and its charismatic leader.,YouTube Movies,,30,,2016-05-20T14:26:31Z,PT2H11M44S,0,0,true,,
https://www.youtube.com/watch?v=a5Dp9Qk5Xdc,Chaar Din Ki Chandni,"Chaar Din Ki Chandni is a 2012 Hindi romantic comedy film directed and produced by Samir Karnik.The film stars Tusshar Kapoor and Kulraj Randhawa in the lead roles while Anupam Kher, Om Puri and Anita Raj appear in supporting roles.It released on 9 March 2012.",YouTube Movies,,30,,2015-08-26T04:50:18Z,PT2H5M49S,0,0,true,,
https://www.youtube.com/watch?v=G21W3wPJgX0,Vertigo,"Considered by many to be director Alfred Hitchcock's greatest achievement, Leonard Maltin gives Vertigo four stars, hailing it as ""A genuinely great motion picture."" Set among San Francisco's renown landmarks, James Stewart is brilliant as Scottie Ferguson, an acrophobic detective hired to shadow a friend's suicidal wife, Madeleine (Kim Novak). After he saves her from drowning in the bay, Scottie's interest shifts from business to fascination with the icy, alluring blonde. When he finds another woman remarkably like his lost love, the now obsessed detective must unravel the secrets of the past to find the key to his future. CBFC Rating A. Certificate Number A-809/58-MUM",YouTube Movies,,30,,2014-10-30T23:05:16Z,PT2H8M27S,0,0,true,,
https://www.youtube.com/watch?v=-ReBrMmG9iA,Dunkirk,“Dunkirk” opens as hundreds of thousands of British and Allied troops are surrounded by enemy forces. Trapped on the beach with their backs to the sea they face an impossible situation as the enemy closes in.,YouTube Movies,,30,,2017-12-12T18:30:02Z,PT1H46M35S,0,139,true,,
https://www.youtube.com/watch?v=DZ6gI2CJM4c,The Imitation Game,"During World War II, mathematician Alan Turing tries to crack the enigma code with help from fellow mathematicians.(CBFC/DFL/2/127/2014-MUM)",YouTube Movies,,30,,2017-06-13T00:43:04Z,PT1H55M2S,0,0,true,,
https://www.youtube.com/watch?v=eIUFlfe9YzQ,Mohabbhath Mey,"Mohabbath Mey, is a Telugu movie. Karthik, played by Chandu, and Anju, who plays Hamida, are the lead roles. Though Karthik passed his B.Tech with distinction, he is interested in photography. He works as a cameraman for a news channel, where Anju also works and they both fall in love with each other. The villain tries to marry Anju, and asks the help of Chandu's friends... they pretend to help him but the friends actually help Chandu. Rest of the movie revolves around how Chandu's friends help Anju from the villain and make Chandu and Anju's love successful.",YouTube Movies,,30,,2017-06-06T06:36:04Z,PT1H54M7S,0,0,true,,
https://www.youtube.com/watch?v=CIvK-4uEaS8,Despicable Me,"In a happy suburban neighborhood surrounded by white picket fences and flowering rose bushes sits a black house with a dead lawn.  Unbeknownst to the neighbors, hidden deep beneath this home is a vast secret hideout belonging to Gru, a dastardly villain who, along with the help of his many little minions, is planning the biggest heist in the history of the world: he's going to steal the moon!
CBFC Rating U.  Certificate Number  CFL/1/27/2010-MUM.",YouTube Movies,,30,,2013-03-07T22:19:18Z,PT1H34M45S,0,0,true,,
https://www.youtube.com/watch?v=CX-u2XsNXvE,Blood Diamond,"An ex-mercenary turned smuggler (Leonardo DiCaprio). A Mende fisherman (Djimon Hounsou). Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed across the alternately beautiful and ravaged countryside. Directed by Edward Zwick (Glory, The Last Samurai), this urgent, intensely moving adventure shapes gripping human stories and heart-pounding action into a modern epic of profound impact. (c) 2006 Warner Bros. Entertainment. All Rights Reserved. CBFC Rating A.Cert No. CFL/3/7/2007-Mum.",YouTube Movies,,30,,2013-11-19T04:10:43Z,PT2H23M12S,0,100,true,,
https://www.youtube.com/watch?v=5orJiK9GBSc,Mandela: Long Walk To Freedom,"Nelson Mandela is a South African lawyer who joins the African National Congress in the 1940s when the law under the Apartheid system's brutal tyranny proves useless for his people. Forced to abandon peaceful protest for armed resistance after the Sharpeville Massacre, Mandela pays the price when he and his comrades are sentenced to life imprisonment for treason while his wife, Winnie, is abused by the authorities herself. Over the decades in chains, Mandela's spirit is unbowed as his struggle goes on in and beyond his captivity to become an international cause. However, as Winnie's determination hardens over the years into a violent ruthlessness, Nelson's own stature rises until he becomes the renowned leader of his movement. That status would be put to the test as his release nears and a way must be found to win a peaceful victory that will leave his country, and all its peoples, unstained. (CBFC UA DFL/2/130/2013-MUM)",YouTube Movies,,30,,2015-09-23T23:56:39Z,PT2H19M37S,0,0,true,,
